Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC37,OUT027,2517.8820884848483
FDZ14,OUT018,1752.2524400000002
DRG49,OUT049,3719.064328378378
NCG06,OUT045,4054.674014414417
DRC36,OUT045,3177.0378080000005
FDV21,OUT019,281.4820818181818
FDB53,OUT046,2987.0414550458727
DRP47,OUT019,584.7577647727271
FDA14,OUT013,2987.0414550458727
DRC24,OUT035,2680.0367225130885
FDW21,OUT018,1372.6884907407411
NCH29,OUT046,1673.2425140186913
FDU58,OUT013,2911.4114396396394
FDY27,OUT017,2552.0052351851864
FDV56,OUT035,1822.0213526011564
FDT59,OUT046,4350.1774080000005
FDB23,OUT046,4350.1774080000005
FDR49,OUT045,798.2176035398227
FDB03,OUT010,584.7577647727271
FDN39,OUT045,2453.7477006993004
FDX02,OUT027,5329.314724444443
FDQ16,OUT027,2517.8820884848483
FDU35,OUT018,1372.6884907407411
NCT29,OUT013,2089.9710432835814
FDZ27,OUT046,798.2176035398227
FDN57,OUT017,2252.913960317461
FDA03,OUT018,2232.84702184874
FDZ36,OUT045,3328.207380952379
NCU05,OUT013,1211.2499919999996
FDT39,OUT018,2232.84702184874
FDK60,OUT017,1461.8437959999997
FDZ25,OUT017,2987.0414550458727
FDG12,OUT046,2293.9065129032247
DRB01,OUT019,482.6995426229509
NCC43,OUT027,6280.890880000001
FDX13,OUT019,584.7577647727271
FDM22,OUT049,932.4438043715849
FDJ03,OUT027,1378.2631852760735
FDU14,OUT018,3327.9525829268296
FDB33,OUT010,346.89728372093043
FDP27,OUT046,3480.0729573529397
FDO38,OUT010,165.9185816513762
FDE28,OUT027,6280.890880000001
FDO27,OUT035,1822.0213526011564
DRL23,OUT027,2517.8820884848483
FDS28,OUT046,786.2280350877194
FDX24,OUT013,1460.7407669724764
FDZ02,OUT035,1822.0213526011564
FDL46,OUT045,1827.8328454545451
FDS60,OUT027,5329.314724444443
NCO06,OUT017,583.8145788617884
FDO16,OUT035,1412.156205042017
FDC60,OUT049,1412.156205042017
FDA48,OUT018,3327.9525829268296
FDZ36,OUT027,5329.314724444443
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.04640366972484
FDM14,OUT018,1372.6884907407411
FDM14,OUT013,1805.4422196721302
FDW60,OUT018,2879.6715540000005
FDE21,OUT013,1922.1493817142853
NCM42,OUT035,1822.0213526011564
FDY59,OUT010,219.2185209302326
DRI49,OUT049,1211.2499919999996
FDT28,OUT019,346.89728372093043
FDQ22,OUT018,507.04640366972484
FDR60,OUT049,1211.2499919999996
FDC50,OUT019,219.2185209302326
FDV24,OUT013,2490.5268867052023
DRF48,OUT010,482.6995426229509
FDQ47,OUT046,583.8145788617884
DRN36,OUT049,1673.2425140186913
NCY06,OUT035,1952.3712349514572
FDE52,OUT035,1299.6948639999998
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2490.5268867052023
FDJ08,OUT027,5329.314724444443
NCC07,OUT017,1822.0213526011564
NCD19,OUT027,1378.2631852760735
FDL46,OUT049,2293.9065129032247
FDM20,OUT045,3969.4996000000006
NCI06,OUT010,425.93559145299145
DRM11,OUT035,4606.651356603773
NCH07,OUT018,2232.84702184874
FDS23,OUT013,1952.3712349514572
FDO49,OUT018,713.8586545454549
FDS35,OUT049,1103.1862133333334
DRK39,OUT045,1412.156205042017
DRI39,OUT049,932.4438043715849
FDV04,OUT017,2222.6712822580644
NCN14,OUT035,2919.0371914893626
FDH08,OUT013,3692.819102439021
FDS20,OUT046,3480.0729573529397
FDV40,OUT049,1103.1862133333334
FDZ48,OUT010,281.4820818181818
FDS24,OUT027,2517.8820884848483
FDK44,OUT049,2552.0052351851864
FDS48,OUT045,2680.0367225130885
FDK26,OUT010,482.6995426229509
FDD23,OUT045,2911.4114396396394
NCH54,OUT017,2680.0367225130885
NCP14,OUT010,219.2185209302326
FDM60,OUT010,92.67548155339806
FDV24,OUT017,2490.5268867052023
FDH08,OUT018,3327.9525829268296
FDS12,OUT027,3242.0620715328478
FDR39,OUT027,5329.314724444443
FDP12,OUT027,1378.2631852760735
DRF60,OUT027,6280.890880000001
FDC09,OUT035,1822.0213526011564
FDF50,OUT018,3164.305884313724
FDG28,OUT035,3969.4996000000006
NCE19,OUT017,786.2280350877194
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1805.4422196721302
FDF32,OUT035,3164.305884313724
FDF11,OUT013,4350.1774080000005
DRI59,OUT049,4350.1774080000005
NCG54,OUT035,2987.0414550458727
FDM44,OUT046,1673.2425140186913
FDT57,OUT018,3327.9525829268296
FDV24,OUT046,2490.5268867052023
FDI50,OUT019,584.7577647727271
FDS09,OUT035,713.8586545454549
NCC31,OUT027,4117.317712631576
FDQ07,OUT019,584.7577647727271
FDC22,OUT017,3164.305884313724
FDZ56,OUT046,2680.0367225130885
FDZ40,OUT019,165.9185816513762
FDS46,OUT027,3242.0620715328478
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2911.4114396396394
FDL26,OUT045,2987.0414550458727
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142853
FDM20,OUT049,4350.1774080000005
FDO16,OUT017,1412.156205042017
FDL03,OUT035,2919.0371914893626
FDE58,OUT046,1922.1493817142853
FDI02,OUT027,3242.0620715328478
NCC55,OUT019,92.67548155339806
FDR03,OUT018,3327.9525829268296
FDB14,OUT017,1460.7407669724764
FDR45,OUT013,4350.1774080000005
NCN07,OUT017,1952.3712349514572
FDM51,OUT019,219.2185209302326
FDT52,OUT027,6280.890880000001
FDL26,OUT046,2987.0414550458727
NCZ42,OUT046,4350.1774080000005
DRI47,OUT019,346.89728372093043
FDW40,OUT013,2252.913960317461
FDN34,OUT046,2680.0367225130885
FDS01,OUT035,2879.6715540000005
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1299.6948639999998
FDX35,OUT018,3327.9525829268296
NCB06,OUT046,2680.0367225130885
FDR09,OUT019,584.7577647727271
FDC53,OUT017,1822.0213526011564
FDY45,OUT013,4054.674014414417
FDA22,OUT010,425.93559145299145
FDE02,OUT035,1822.0213526011564
FDW21,OUT045,1461.8437959999997
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1805.4422196721302
NCW17,OUT017,2293.9065129032247
NCK54,OUT046,1922.1493817142853
FDG17,OUT019,584.7577647727271
FDG35,OUT017,3177.0378080000005
FDD08,OUT010,92.67548155339806
NCO07,OUT017,3692.819102439021
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1822.0213526011564
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.1493817142853
DRE03,OUT013,798.2176035398227
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.9185816513762
FDO09,OUT017,3993.1739115384617
FDU43,OUT045,3969.4996000000006
FDX09,OUT010,425.93559145299145
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1822.0213526011564
FDC47,OUT017,3719.064328378378
NCR41,OUT035,1461.8437959999997
DRG49,OUT035,3719.064328378378
FDC52,OUT027,4117.317712631576
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,507.04640366972484
FDI35,OUT017,3328.207380952379
NCU18,OUT049,2252.913960317461
FDY33,OUT018,2232.84702184874
FDC15,OUT027,4117.317712631576
FDU01,OUT049,2827.3566888888895
NCU42,OUT046,2611.459542342344
NCV29,OUT018,2879.6715540000005
NCY30,OUT017,2919.0371914893626
FDQ46,OUT049,1805.4422196721302
FDG58,OUT027,4117.317712631576
FDK33,OUT017,3692.819102439021
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631576
NCT42,OUT013,2490.5268867052023
DRN59,OUT035,798.2176035398227
FDI44,OUT035,1211.2499919999996
FDA45,OUT049,2552.0052351851864
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1922.1493817142853
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848483
FDA36,OUT018,2827.3566888888895
NCF31,OUT017,2222.6712822580644
FDG14,OUT049,2490.5268867052023
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4606.651356603773
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.156205042017
DRD01,OUT013,786.2280350877194
FDM22,OUT046,786.2280350877194
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142853
NCQ38,OUT046,1673.2425140186913
FDO16,OUT027,2517.8820884848483
FDU07,OUT027,4117.317712631576
NCB07,OUT013,2919.0371914893626
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2680.0367225130885
FDR31,OUT010,346.89728372093043
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727271
DRD60,OUT017,3328.207380952379
NCG19,OUT046,3719.064328378378
FDH12,OUT035,1822.0213526011564
FDM32,OUT035,1460.7407669724764
FDM27,OUT035,2987.0414550458727
NCU53,OUT027,4117.317712631576
NCQ18,OUT046,1673.2425140186913
FDS10,OUT013,2552.0052351851864
FDB33,OUT027,4117.317712631576
FDI12,OUT013,1299.6948639999998
NCW42,OUT013,4350.1774080000005
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1952.3712349514572
NCD43,OUT017,1822.0213526011564
FDM57,OUT018,1211.2499919999996
FDA58,OUT017,3719.064328378378
FDK56,OUT046,3480.0729573529397
FDP52,OUT045,3692.819102439021
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1673.2425140186913
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2552.0052351851864
FDC05,OUT045,3164.305884313724
FDF34,OUT035,2827.3566888888895
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,786.2280350877194
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.93559145299145
FDP58,OUT017,3387.3895120689645
FDV49,OUT017,4054.674014414417
FDY24,OUT019,165.9185816513762
NCO55,OUT017,1822.0213526011564
FDR13,OUT017,1922.1493817142853
FDS51,OUT017,932.4438043715849
FDP26,OUT045,1461.8437959999997
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,3164.305884313724
FDN31,OUT018,3164.305884313724
DRM48,OUT017,583.8145788617884
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3692.819102439021
FDV56,OUT049,1805.4422196721302
DRH13,OUT027,2517.8820884848483
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2987.0414550458727
FDX57,OUT049,1673.2425140186913
NCA30,OUT045,2919.0371914893626
FDO49,OUT013,713.8586545454549
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617884
FDR16,OUT013,3387.3895120689645
NCC19,OUT018,3164.305884313724
NCE42,OUT045,3969.4996000000006
FDY24,OUT017,932.4438043715849
FDH19,OUT049,2879.6715540000005
FDJ46,OUT013,2552.0052351851864
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2252.913960317461
FDZ37,OUT035,1412.156205042017
NCT30,OUT045,798.2176035398227
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1822.0213526011564
FDY04,OUT013,2680.0367225130885
FDM27,OUT046,2680.0367225130885
FDZ43,OUT017,3969.4996000000006
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631576
FDL57,OUT017,4606.651356603773
FDU08,OUT046,1673.2425140186913
FDK40,OUT017,4054.674014414417
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,2987.0414550458727
FDP09,OUT045,3692.819102439021
FDW21,OUT049,1461.8437959999997
FDY25,OUT035,3328.207380952379
DRE13,OUT017,1412.156205042017
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1805.4422196721302
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.6995426229509
FDM25,OUT046,3177.0378080000005
NCN41,OUT049,2089.9710432835814
FDU24,OUT045,1460.7407669724764
FDZ50,OUT046,3480.0729573529397
FDP45,OUT013,4054.674014414417
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.93559145299145
FDP20,OUT017,1952.3712349514572
FDK32,OUT046,2987.0414550458727
FDN52,OUT049,1299.6948639999998
FDM58,OUT045,1805.4422196721302
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2293.9065129032247
NCK31,OUT035,713.8586545454549
FDI40,OUT027,2517.8820884848483
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2987.0414550458727
FDT31,OUT035,2827.3566888888895
FDT45,OUT049,932.4438043715849
FDT13,OUT045,2911.4114396396394
FDO50,OUT045,1299.6948639999998
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3480.0729573529397
NCO18,OUT018,2879.6715540000005
FDU09,OUT045,786.2280350877194
FDT13,OUT018,2911.4114396396394
FDE09,OUT046,1805.4422196721302
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3692.819102439021
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1673.2425140186913
FDH45,OUT027,1378.2631852760735
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2293.9065129032247
FDS32,OUT013,2252.913960317461
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3719.064328378378
DRE15,OUT049,1211.2499919999996
NCL42,OUT045,3969.4996000000006
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1460.7407669724764
FDZ59,OUT046,2611.459542342344
FDE45,OUT010,425.93559145299145
FDJ07,OUT013,1922.1493817142853
FDQ45,OUT018,2827.3566888888895
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.9185816513762
FDM46,OUT013,1460.7407669724764
FDR03,OUT045,3969.4996000000006
FDY49,OUT018,2232.84702184874
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,2879.6715540000005
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3328.207380952379
FDU45,OUT013,1922.1493817142853
FDV02,OUT035,2987.0414550458727
FDN09,OUT046,4350.1774080000005
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.84702184874
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.2185209302326
FDD14,OUT046,2919.0371914893626
FDV23,OUT017,1952.3712349514572
DRI03,OUT045,2552.0052351851864
FDN13,OUT035,1822.0213526011564
FDF45,OUT027,1378.2631852760735
FDU46,OUT035,1299.6948639999998
FDB57,OUT049,3692.819102439021
FDV12,OUT049,1673.2425140186913
FDQ58,OUT013,2490.5268867052023
NCA18,OUT017,1922.1493817142853
FDH52,OUT049,786.2280350877194
FDM24,OUT018,2232.84702184874
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.93559145299145
FDM32,OUT017,1299.6948639999998
NCL07,OUT017,583.8145788617884
FDK03,OUT013,4606.651356603773
FDP59,OUT017,1822.0213526011564
FDQ24,OUT049,4054.674014414417
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2680.0367225130885
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,932.4438043715849
FDR56,OUT046,3480.0729573529397
FDV39,OUT049,2827.3566888888895
FDU37,OUT019,165.9185816513762
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,3969.4996000000006
NCS42,OUT018,1460.7407669724764
FDY57,OUT027,2517.8820884848483
FDB21,OUT049,3719.064328378378
FDE28,OUT017,3719.064328378378
FDQ55,OUT017,1922.1493817142853
FDA48,OUT049,3387.3895120689645
FDZ19,OUT045,2788.8897239999997
NCC43,OUT045,3993.1739115384617
NCV18,OUT046,1412.156205042017
NCA42,OUT018,2232.84702184874
FDY45,OUT046,4054.674014414417
NCC30,OUT045,2879.6715540000005
FDM57,OUT013,1376.1097188118808
FDL09,OUT010,425.93559145299145
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2089.9710432835814
NCT06,OUT027,4117.317712631576
FDX26,OUT049,3480.0729573529397
FDK32,OUT013,2987.0414550458727
DRA12,OUT046,2252.913960317461
FDO46,OUT010,482.6995426229509
FDE52,OUT013,1299.6948639999998
NCH42,OUT045,3692.819102439021
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142853
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3969.4996000000006
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4606.651356603773
FDD28,OUT019,165.9185816513762
NCP41,OUT017,1822.0213526011564
FDS08,OUT049,2788.8897239999997
FDX47,OUT045,2222.6712822580644
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,3969.4996000000006
FDL14,OUT045,2222.6712822580644
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454549
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2089.9710432835814
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2611.459542342344
DRH23,OUT027,1378.2631852760735
FDT11,OUT019,482.6995426229509
FDD09,OUT035,2552.0052351851864
FDR40,OUT045,1376.1097188118808
FDX07,OUT017,2919.0371914893626
FDR07,OUT035,1822.0213526011564
FDA51,OUT017,1922.1493817142853
FDT59,OUT019,584.7577647727271
FDF20,OUT017,2911.4114396396394
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,4350.1774080000005
FDW04,OUT017,1952.3712349514572
FDK52,OUT017,3719.064328378378
FDN60,OUT049,2680.0367225130885
FDM09,OUT019,425.93559145299145
FDP46,OUT049,1299.6948639999998
FDB50,OUT019,165.9185816513762
NCQ29,OUT049,3993.1739115384617
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.84702184874
FDP07,OUT010,482.6995426229509
FDN22,OUT046,3993.1739115384617
FDF39,OUT049,4054.674014414417
FDS21,OUT017,786.2280350877194
NCM42,OUT013,1805.4422196721302
FDK50,OUT019,425.93559145299145
DRF13,OUT027,4117.317712631576
FDH35,OUT018,2232.84702184874
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2611.459542342344
FDI04,OUT049,3480.0729573529397
NCH54,OUT045,2680.0367225130885
FDT56,OUT049,786.2280350877194
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2827.3566888888895
FDP21,OUT049,3480.0729573529397
FDH05,OUT013,3719.064328378378
FDR10,OUT027,4117.317712631576
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1805.4422196721302
DRK37,OUT013,2827.3566888888895
DRH49,OUT045,1376.1097188118808
FDT58,OUT013,2611.459542342344
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.8820884848483
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,786.2280350877194
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2252.913960317461
NCI06,OUT017,3328.207380952379
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.317712631576
NCW05,OUT027,2517.8820884848483
FDX27,OUT017,1461.8437959999997
DRM37,OUT045,3164.305884313724
FDA38,OUT045,3692.819102439021
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3480.0729573529397
FDG05,OUT017,2222.6712822580644
FDK28,OUT013,4606.651356603773
FDV47,OUT045,1299.6948639999998
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3328.207380952379
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2293.9065129032247
FDB09,OUT013,2089.9710432835814
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.84702184874
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.84702184874
FDY03,OUT049,1922.1493817142853
NCG42,OUT017,1952.3712349514572
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1952.3712349514572
FDW16,OUT035,1376.1097188118808
FDU27,OUT046,798.2176035398227
FDR28,OUT010,425.93559145299145
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.1493817142853
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1673.2425140186913
FDN24,OUT049,786.2280350877194
NCL41,OUT027,1378.2631852760735
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299145
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2611.459542342344
DRH01,OUT049,2788.8897239999997
FDX32,OUT013,2252.913960317461
NCP30,OUT018,507.04640366972484
FDB60,OUT045,2911.4114396396394
FDB14,OUT049,1460.7407669724764
NCP02,OUT035,786.2280350877194
FDJ10,OUT017,2252.913960317461
FDG34,OUT046,1805.4422196721302
NCB18,OUT017,1376.1097188118808
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1412.156205042017
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2252.913960317461
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1299.6948639999998
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,932.4438043715849
DRJ37,OUT013,2490.5268867052023
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,2919.0371914893626
FDQ27,OUT045,1465.0074654867258
FDZ33,OUT045,2490.5268867052023
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2611.459542342344
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.6995426229509
NCR30,OUT027,1378.2631852760735
FDV33,OUT035,4054.674014414417
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2552.0052351851864
FDR12,OUT049,3177.0378080000005
NCC54,OUT046,3719.064328378378
DRN59,OUT013,798.2176035398227
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631576
FDW60,OUT049,2879.6715540000005
FDX08,OUT017,3328.207380952379
DRD49,OUT013,3719.064328378378
FDD33,OUT046,3719.064328378378
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1822.0213526011564
FDV51,OUT035,2680.0367225130885
FDW36,OUT046,1805.4422196721302
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3719.064328378378
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1805.4422196721302
FDY10,OUT013,1922.1493817142853
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142853
FDK44,OUT013,2788.8897239999997
FDC28,OUT049,1461.8437959999997
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,2089.9710432835814
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.84702184874
FDS02,OUT045,3164.305884313724
FDC51,OUT046,2293.9065129032247
FDU03,OUT013,2919.0371914893626
FDX39,OUT045,3969.4996000000006
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1376.1097188118808
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2293.9065129032247
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1673.2425140186913
FDQ52,OUT045,3993.1739115384617
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2879.6715540000005
FDQ28,OUT045,2680.0367225130885
FDV25,OUT046,4350.1774080000005
FDJ07,OUT035,1922.1493817142853
DRB25,OUT049,1673.2425140186913
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.2631852760735
FDB28,OUT046,3480.0729573529397
FDT36,OUT035,583.8145788617884
FDV25,OUT017,3969.4996000000006
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2919.0371914893626
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2987.0414550458727
NCX41,OUT035,3969.4996000000006
NCD06,OUT035,798.2176035398227
FDW08,OUT045,1461.8437959999997
NCU29,OUT017,2490.5268867052023
NCE06,OUT013,2222.6712822580644
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2879.6715540000005
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1673.2425140186913
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2222.6712822580644
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2552.0052351851864
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1465.0074654867258
FDU40,OUT027,5329.314724444443
NCF54,OUT013,3177.0378080000005
FDH46,OUT045,1465.0074654867258
NCP14,OUT049,1673.2425140186913
FDH50,OUT049,2827.3566888888895
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.8820884848483
NCJ06,OUT049,2089.9710432835814
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398227
FDQ07,OUT017,3387.3895120689645
FDS45,OUT049,1673.2425140186913
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142853
FDY25,OUT045,3328.207380952379
FDU52,OUT046,2222.6712822580644
DRK47,OUT017,3719.064328378378
NCL30,OUT017,1952.3712349514572
