Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW60,OUT018,2832.4845468809795
FDE21,OUT013,1970.8597008923086
NCM42,OUT035,1663.3482180077415
FDY59,OUT010,225.87320143428525
DRI49,OUT049,1292.4184259225478
FDT28,OUT019,364.0494850745608
FDQ22,OUT018,601.8538790366341
FDR60,OUT049,1258.0481248948497
FDC50,OUT019,232.28974194278396
FDV24,OUT013,2411.7583142334097
DRF48,OUT010,487.64312544959824
FDQ47,OUT046,636.6650372118967
DRN36,OUT049,1539.0120198767745
NCY06,OUT035,2022.3675957651171
FDE52,OUT035,1389.748635041704
NCB54,OUT045,2007.2868500212135
NCF31,OUT035,2490.256107617723
FDJ08,OUT027,5190.009763825587
NCC07,OUT017,1643.6492096372986
NCD19,OUT027,1249.1678325386638
FDL46,OUT049,2001.5462947383367
FDM20,OUT045,4015.917522014532
NCI06,OUT010,449.14052564602514
DRM11,OUT035,4224.594241869868
NCH07,OUT018,2483.0131708853896
FDS23,OUT013,2048.28564950267
FDO49,OUT018,754.7678003723794
FDS35,OUT049,1055.1457418433708
DRK39,OUT045,1341.6720104607139
DRI39,OUT049,911.4716308777379
FDV04,OUT017,2514.18225086897
NCN14,OUT035,3050.3127563661355
FDH08,OUT013,3745.9234776387525
FDS20,OUT046,3135.6108499851607
FDV40,OUT049,1142.7765487094557
FDZ48,OUT010,260.58381128855535
FDS24,OUT027,2561.6984341816865
FDK44,OUT049,2864.0638738425764
FDS48,OUT045,2522.950432681826
FDK26,OUT010,487.8881161529277
FDD23,OUT045,3092.5122074858587
NCH54,OUT017,2593.769501460905
NCP14,OUT010,241.70066607719457
FDM60,OUT010,131.6234765335453
FDV24,OUT017,2451.5662896636495
FDH08,OUT018,3543.6665977931007
FDS12,OUT027,3002.6518197413156
FDR39,OUT027,4889.900020637419
FDP12,OUT027,969.2576310776839
DRF60,OUT027,5866.164148390514
FDC09,OUT035,1645.6900270703366
FDF50,OUT018,3001.9729197489073
FDG28,OUT035,4033.5718756986175
NCE19,OUT017,867.8889439169803
NCM53,OUT010,251.13202558211418
NCN18,OUT049,1726.5216775727438
FDF32,OUT035,3098.034560024999
FDF11,OUT013,3942.961552887119
DRI59,OUT049,3811.835055147855
NCG54,OUT035,2805.810961785578
FDM44,OUT046,1639.7552382061958
FDT57,OUT018,3628.1964919573484
FDV24,OUT046,2460.2855780273203
FDI50,OUT019,571.6461213687327
FDS09,OUT035,770.9312567264245
NCC31,OUT027,4089.359861083444
FDQ07,OUT019,572.263410049668
FDC22,OUT017,3116.62199260867
FDZ56,OUT046,2819.772766413976
FDZ40,OUT019,131.6234765335453
FDS46,OUT027,2939.357243023065
DRD24,OUT045,2065.5059912521992
FDV45,OUT017,3066.0607943983687
FDL26,OUT045,2537.5933764109454
FDA56,OUT018,1986.2768487087371
FDN27,OUT046,1978.778139784873
FDM20,OUT049,3987.19445825558
FDO16,OUT017,1342.5059660522459
FDL03,OUT035,2990.8271654051296
FDE58,OUT046,1963.60147706982
FDI02,OUT027,2919.424945966656
NCC55,OUT019,131.6234765335453
FDR03,OUT018,3236.3504103817745
FDB14,OUT017,1443.7553115815965
FDR45,OUT013,3949.6264728677693
NCN07,OUT017,2046.8441553784735
FDM51,OUT019,248.3327361765204
FDT52,OUT027,5866.164148390514
FDL26,OUT046,2519.8906481603713
NCZ42,OUT046,3941.6646546373545
DRI47,OUT019,365.53578029849535
FDW40,OUT013,2081.4299563693307
FDN34,OUT046,2824.9701295261148
FDS01,OUT035,2946.9712626195724
NCG55,OUT045,1926.0118678077533
FDC11,OUT035,1358.8978101006903
FDX35,OUT018,3495.0553513881937
NCB06,OUT046,2586.0908490341926
FDR09,OUT019,573.1597778226162
FDC53,OUT017,1539.8035075314403
FDY45,OUT013,4059.7620824920577
FDA22,OUT010,383.96457440913093
FDE02,OUT035,1510.2200241213854
FDW21,OUT045,1630.0731318407632
FDV34,OUT046,1192.1621380095967
FDS59,OUT049,1662.0324417315858
NCW17,OUT017,2055.073957799213
NCK54,OUT046,1975.076737860928
FDG17,OUT019,571.6461213687327
FDG35,OUT017,2875.2955742667527
FDD08,OUT010,131.6234765335453
NCO07,OUT017,3670.323052327035
FDJ10,OUT010,280.64428390743075
FDW36,OUT017,1643.188955353791
FDW21,OUT010,240.03899502144057
FDY19,OUT017,1927.3804952977434
DRE03,OUT013,838.9399857648474
NCC55,OUT049,635.331389208253
FDH52,OUT010,136.141926353767
FDO09,OUT017,4076.3834368004946
FDU43,OUT045,3980.884818076084
FDX09,OUT010,425.8842282508803
FDH40,OUT019,196.99593346689548
FDW58,OUT017,1641.3862738435314
FDC47,OUT017,3724.8829890739526
NCR41,OUT035,1496.5264424913362
DRG49,OUT035,3908.837426285258
FDC52,OUT027,4065.7082182574045
FDY13,OUT046,1210.5471150509857
FDY35,OUT013,734.5181536757525
FDI35,OUT017,3108.354525789614
NCU18,OUT049,2089.9273712636264
FDY33,OUT018,2491.5515229216167
FDC15,OUT027,4175.579530860244
FDU01,OUT049,3044.4173100464586
NCU42,OUT046,2803.854482670399
NCV29,OUT018,2830.435152917296
NCY30,OUT017,3033.382457446339
FDQ46,OUT049,1741.422355331202
FDG58,OUT027,4089.359861083444
FDK33,OUT017,3660.2324092219037
NCD07,OUT045,1908.1349225864897
NCX29,OUT027,4012.822967066497
NCT42,OUT013,2407.612768688906
DRN59,OUT035,756.7164153510384
FDI44,OUT035,1269.7269462574022
FDA45,OUT049,2839.458253591932
FDP31,OUT045,1056.9675717687403
FDY01,OUT046,1947.7321490381134
FDT09,OUT018,2032.2543160060552
DRH03,OUT027,2824.1188559218926
FDA36,OUT018,3013.830907974074
NCF31,OUT017,2460.110481796001
FDG14,OUT049,2467.348091337845
FDG28,OUT027,5866.164148390514
FDU14,OUT049,4078.485074093359
FDY47,OUT019,284.6242081418951
FDI56,OUT049,1393.8894432276336
DRD01,OUT013,1035.3429554550492
FDM22,OUT046,980.1025268380442
FDH33,OUT013,723.3125117490334
DRZ24,OUT013,1947.6796419439179
NCQ38,OUT046,1645.1124104858798
FDO16,OUT027,2310.5839722239425
FDU07,OUT027,4043.117175860328
NCB07,OUT013,2985.4816767311686
FDU48,OUT045,2028.185452086435
NCM43,OUT045,2653.3971808894007
FDR31,OUT010,362.63025470951993
DRK49,OUT018,605.3005675010218
NCI30,OUT010,572.7637614901189
DRD60,OUT017,3069.571226692636
NCG19,OUT046,3797.8483944746754
FDH12,OUT035,1647.6696300567596
FDM32,OUT035,1439.3002018346233
FDM27,OUT035,2555.1559785772797
NCU53,OUT027,4259.64924119973
NCQ18,OUT046,1560.889558176331
FDS10,OUT013,2905.856853423967
FDB33,OUT027,4175.579530860244
FDI12,OUT013,1422.305996343463
NCW42,OUT013,3674.746686084228
NCC06,OUT018,2009.0232238150213
FDW02,OUT017,2013.6116747968
NCD43,OUT017,1643.188955353791
FDM57,OUT018,1355.319898198418
FDA58,OUT017,3851.859460314453
FDK56,OUT046,3129.9264135202843
FDP52,OUT045,3844.2136900414653
FDW20,OUT018,1993.9167093679428
FDS52,OUT049,1617.414670731738
NCT29,OUT018,1931.148646969194
NCL54,OUT013,2863.703885601521
FDC05,OUT045,3070.53676636298
FDF34,OUT035,3068.6957866669836
FDP03,OUT027,2990.7384696030645
FDD32,OUT010,191.14036134457297
FDZ10,OUT045,2051.579940645531
FDZ40,OUT035,864.9906086360811
FDD51,OUT018,617.7121589501339
NCY30,OUT019,428.8501936561419
FDP58,OUT017,3649.1376329094096
FDV49,OUT017,4138.790912224001
FDY24,OUT019,131.6234765335453
NCO55,OUT017,1650.1928470411472
FDR13,OUT017,1926.2393896232488
FDS51,OUT017,1016.9213238055985
FDP26,OUT045,1640.6988597589288
NCB54,OUT027,3002.6518197413156
FDF32,OUT017,3037.806673772324
FDN31,OUT018,3023.0833206143325
DRM48,OUT017,591.8547825241527
FDN20,OUT049,2781.804639874501
DRL01,OUT046,3800.117011547511
FDV56,OUT049,1650.0602544875335
DRH13,OUT027,2876.616094928476
FDA03,OUT017,2505.395169003307
FDF47,OUT027,5866.164148390514
FDX32,OUT046,2525.797079294396
FDX57,OUT049,1530.673663387784
NCA30,OUT045,3000.678481747001
FDO49,OUT013,840.9573031597564
FDL04,OUT019,249.57410155003126
DRM48,OUT035,598.396367868023
FDR16,OUT013,3539.7535280862694
NCC19,OUT018,3026.3081338684033
NCE42,OUT045,3973.0489685826506
FDY24,OUT017,868.8257406551529
FDH19,OUT049,2848.7358061704567
FDJ46,OUT013,2846.5715650748316
FDN45,OUT010,573.2107306048493
FDY08,OUT035,2040.0905896837708
FDZ37,OUT035,1372.8185450650935
NCT30,OUT045,763.9222806218231
DRY23,OUT018,608.619146182097
NCZ30,OUT018,1983.7816257033085
FDC44,OUT018,1857.4230810851334
FDB45,OUT035,1644.6228639258472
FDY04,OUT013,2555.281348871153
FDM27,OUT046,2593.9394384609336
FDZ43,OUT017,3930.1135651205427
FDT39,OUT019,366.14131452121075
NCC06,OUT019,280.7859545986642
FDL15,OUT027,4089.359861083444
FDL57,OUT017,4098.001589669764
FDU08,OUT046,1553.214663185651
FDK40,OUT017,4155.0482312305685
FDQ12,OUT010,572.593441923914
FDS48,OUT017,2506.116329286468
FDP09,OUT045,3660.268656234921
FDW21,OUT049,1558.9291268937243
FDY25,OUT035,3082.599817842646
DRE13,OUT017,1369.5987824762938
FDV43,OUT019,131.6234765335453
FDD22,OUT045,1736.5614825115065
FDM46,OUT019,232.09734799073897
NCO30,OUT010,474.6762319153856
FDM25,OUT046,2872.6776966323073
NCN41,OUT049,2021.1507717518878
FDU24,OUT045,1451.3765698438133
FDZ50,OUT046,3135.503411310101
FDP45,OUT013,4025.7153256185497
NCM54,OUT045,2007.5756687750088
FDW10,OUT019,422.49083377623106
FDP20,OUT017,2018.416755322712
FDK32,OUT046,2522.2974721016667
FDN52,OUT049,1376.6350937851012
FDM58,OUT045,1723.7243758702668
FDZ46,OUT027,2912.897247725998
NCA18,OUT018,1867.9712190546204
FDD35,OUT046,2074.7802081447376
NCK31,OUT035,760.7757346003095
FDI40,OUT027,2861.6493685757687
FDT50,OUT019,234.9008579124898
NCT06,OUT046,2617.9386027241544
FDT31,OUT035,3021.337759453093
FDT45,OUT049,869.1294113984208
FDT13,OUT045,3092.6591695414327
FDO50,OUT045,1388.1161674893062
NCU18,OUT010,279.4765305975309
NCR54,OUT049,3069.21816443085
NCO18,OUT018,2828.0294187066424
FDU09,OUT045,869.8585106361695
FDT13,OUT018,3016.1361339930218
FDE09,OUT046,1757.5261686003314
NCK53,OUT019,248.3327361765204
FDG45,OUT049,3633.183513389047
DRH15,OUT035,671.6779345803185
FDO21,OUT019,571.6461213687327
FDD14,OUT027,5161.2001795123015
FDC09,OUT046,1645.5938276731547
FDH45,OUT027,983.4985889735601
FDV32,OUT046,1114.608168169708
FDG12,OUT035,1986.5201384337654
FDS32,OUT013,2084.0234395141547
NCL55,OUT018,3824.0457609185937
DRE01,OUT035,3879.012359928032
DRE15,OUT049,1268.3228905183337
NCL42,OUT045,3967.560191621257
FDP31,OUT013,1222.4162675929924
FDN33,OUT018,1444.2803395451224
FDZ59,OUT046,2563.8408677525713
FDE45,OUT010,431.7680148763331
FDJ07,OUT013,1988.3428260050243
FDQ45,OUT018,3021.86296505169
FDM33,OUT027,5866.164148390514
FDO15,OUT010,154.5090625473903
FDM46,OUT013,1464.6957153607768
FDR03,OUT045,3418.588680200247
FDY49,OUT018,2641.070598198853
FDQ60,OUT045,1926.8372961423781
FDW10,OUT049,2886.2831241989943
FDO51,OUT049,683.2027790522317
FDJ40,OUT018,1637.0422419569115
FDS20,OUT018,3038.732322806851
FDU45,OUT013,1819.0588049500473
FDV02,OUT035,2799.783218559901
FDN09,OUT046,3986.9572583521635
NCM55,OUT027,5172.302951779417
FDN23,OUT018,2377.9960558958464
FDY31,OUT010,365.16207626295204
FDW03,OUT010,241.97150143742476
FDD14,OUT046,3066.025796955931
FDV23,OUT017,1998.1344657208022
DRI03,OUT045,2875.0351700964197
FDN13,OUT035,1562.168311435884
FDF45,OUT027,1317.0146530719742
FDU46,OUT035,1375.8675643459856
FDB57,OUT049,3734.2779457997462
FDV12,OUT049,1563.7442420769441
FDQ58,OUT013,2408.2916047949625
NCA18,OUT017,1904.4309204475194
FDH52,OUT049,976.7825167465116
FDM24,OUT018,2377.967044760695
NCP43,OUT027,4893.774997245514
NCO18,OUT019,427.55943881260447
FDM32,OUT017,1393.8003604196376
NCL07,OUT017,597.5234618363497
FDK03,OUT013,4087.586353575744
FDP59,OUT017,1641.578063397035
FDQ24,OUT049,4008.066999927631
FDQ16,OUT018,1635.4408806656459
FDU44,OUT013,2528.7520257700935
FDH28,OUT010,131.6234765335453
FDV28,OUT019,131.6234765335453
FDM22,OUT045,888.4634910956923
FDR56,OUT046,3083.811466835338
FDV39,OUT049,3075.1787930547807
FDU37,OUT019,173.666365805079
FDQ11,OUT010,572.593441923914
FDX02,OUT045,3779.4299981558656
NCS42,OUT018,1440.853549478245
FDY57,OUT027,2824.8698861643334
FDB21,OUT049,3866.000170623337
FDE28,OUT017,3810.3810014886117
FDQ55,OUT017,1931.627173603866
FDA48,OUT049,3646.103906668236
FDZ19,OUT045,2866.283290274376
NCC43,OUT045,4014.838876261409
NCV18,OUT046,1362.1993034473544
NCA42,OUT018,2447.864311297381
FDY45,OUT046,4147.104915313287
NCC30,OUT045,2950.542673473454
FDM57,OUT013,1428.096340369686
FDL09,OUT010,385.0278122534605
FDB09,OUT027,2990.7384696030645
FDT44,OUT035,1940.7941894342075
NCT06,OUT027,4259.64924119973
FDX26,OUT049,3117.161227227366
FDK32,OUT013,2474.0433327576657
DRA12,OUT046,2134.730141319701
FDO46,OUT010,484.8645474310792
FDE52,OUT013,1419.9515627016426
NCH42,OUT045,3829.193469922883
FDV08,OUT035,617.912258236742
FDB47,OUT018,3381.0528112565303
FDC28,OUT010,260.9907164321705
FDD22,OUT046,1933.0332544435607
FDS07,OUT027,2921.104247024376
DRI13,OUT045,3695.060152235705
FDG32,OUT018,3455.96687865921
FDU14,OUT017,4073.2481991066165
FDD28,OUT019,133.66963152568866
NCP41,OUT017,1659.0042288879358
FDS08,OUT049,2893.5733029423327
FDX47,OUT045,2527.9166688916584
FDC53,OUT019,246.6482761540193
FDQ19,OUT035,4025.501526942532
FDL14,OUT045,2478.8832123238776
FDM33,OUT019,572.263410049668
FDA51,OUT045,1891.6811277209072
FDZ27,OUT018,752.4365591041491
FDT04,OUT046,653.5742211905299
DRC13,OUT049,2045.557025891085
FDR16,OUT027,5866.164148390514
FDQ03,OUT027,5866.164148390514
FDE38,OUT035,2722.401401937815
DRH23,OUT027,1266.440968286689
FDT11,OUT019,487.0636615889873
FDD09,OUT035,3022.419792031235
FDR40,OUT045,1344.3076139771338
FDX07,OUT017,3033.432880586105
FDR07,OUT035,1540.6994195210896
FDA51,OUT017,1895.2694065532623
FDT59,OUT019,571.6461213687327
FDF20,OUT017,3068.620437824363
FDR13,OUT045,1919.7891433388745
FDY26,OUT049,3645.739312717552
FDW04,OUT017,2028.4326114962016
FDK52,OUT017,3810.5962051289366
FDN60,OUT049,2564.680242618141
FDM09,OUT019,410.5888174681915
FDP46,OUT049,1365.9071269117517
FDB50,OUT019,173.666365805079
NCQ29,OUT049,4066.749400011733
FDP16,OUT027,5866.164148390514
FDX33,OUT018,2467.610348644561
FDP07,OUT010,507.684389886261
FDN22,OUT046,4038.394246789267
FDF39,OUT049,4089.083847858492
FDS21,OUT017,974.4622105309709
NCM42,OUT013,1651.6398448311904
FDK50,OUT019,380.3657760313155
DRF13,OUT027,4036.9251212846652
FDH35,OUT018,2498.583671829719
FDP60,OUT018,1545.5016723063422
DRJ49,OUT027,3004.4904997432495
NCT42,OUT019,364.1406190858333
FDE38,OUT049,2705.5980243464232
FDI04,OUT049,3111.7544318391724
NCH54,OUT045,2588.534705219925
FDT56,OUT049,922.1174895511987
DRD15,OUT018,3532.4189146798385
FDV58,OUT013,2992.2207114038833
FDP21,OUT049,3138.495415070561
FDH05,OUT013,3693.1932012218394
FDR10,OUT027,4237.159593287668
NCP06,OUT045,2520.5728621514018
FDF33,OUT049,1648.6398419417183
DRK37,OUT013,3090.9459163755987
DRH49,OUT045,1326.0537925163342
FDT58,OUT013,2658.808361098012
FDD41,OUT018,1629.7362327956484
FDP40,OUT018,1684.4660462717209
FDM51,OUT027,2860.898338333328
FDO45,OUT010,198.82613918147973
FDW33,OUT010,241.70066607719457
FDY24,OUT045,865.9767193758806
FDB10,OUT010,572.4448114774663
FDM40,OUT035,2068.845687628049
NCI06,OUT017,3076.6334236473035
FDW12,OUT019,340.72433609343005
FDX48,OUT027,4092.2436908709997
NCW05,OUT027,2875.556932200838
FDX27,OUT017,1502.418297087512
DRM37,OUT045,3073.429805369406
FDA38,OUT045,3906.8311169429594
FDR36,OUT046,651.5309609358383
FDZ45,OUT046,3111.014071429532
FDG05,OUT017,2518.980174708677
FDK28,OUT013,4184.77109901521
FDV47,OUT045,1349.4948626993269
FDN21,OUT045,2592.522846466699
FDP20,OUT027,3002.6518197413156
FDI35,OUT045,3095.397710224364
DRY23,OUT013,723.9754195532128
FDA56,OUT017,2026.384857539232
FDB09,OUT013,2008.9619689393014
NCO26,OUT027,2937.3609350756105
FDQ49,OUT018,2459.755356759179
FDI52,OUT027,2988.783349958003
FDZ44,OUT027,2937.3609350756105
FDZ09,OUT018,2518.5346784364406
FDY03,OUT049,1921.116515032771
NCG42,OUT017,2048.1820190680446
DRI13,OUT027,5866.164148390514
FDQ32,OUT013,2033.3237057514427
FDW16,OUT035,1395.0868174312293
FDU27,OUT046,799.4056627932395
FDR28,OUT010,382.52060471976847
FDQ49,OUT010,378.71173528283595
FDS37,OUT046,1964.0869232467971
FDW26,OUT018,3440.1956027076008
FDX12,OUT018,3711.261997393556
NCP06,OUT013,2464.6136469228095
FDW45,OUT010,365.16207626295204
NCN30,OUT049,1496.9498490390947
FDN24,OUT049,870.1326192807527
NCL41,OUT027,969.8030159171757
FDR02,OUT019,260.80655577671035
FDD09,OUT010,446.2562533661535
FDS33,OUT010,200.8971816020395
FDU22,OUT045,1971.9259697292414
FDI53,OUT013,2488.4634163983947
DRH01,OUT049,2867.8562503614485
FDX32,OUT013,2109.5295639585406
NCP30,OUT018,602.0664277324179
FDB60,OUT045,3054.2908417398194
FDB14,OUT049,1449.5033925394655
NCP02,OUT035,869.1425141684564
FDJ10,OUT017,2033.0326348659337
FDG34,OUT046,1727.2220711872528
NCB18,OUT017,1367.023443897636
FDM16,OUT049,1138.801372767206
FDW25,OUT018,1351.5265710877286
FDB35,OUT010,221.8042915364129
DRN11,OUT013,2124.4150658310577
FDF41,OUT019,573.1597778226162
FDH16,OUT045,1382.9895147484476
NCQ50,OUT018,3441.5400701538138
DRH23,OUT018,912.0539794340139
DRJ37,OUT013,2422.4949855250825
DRJ24,OUT027,5161.2001795123015
FDY16,OUT035,3048.4367270138905
FDQ27,OUT045,1645.1159120963048
FDZ33,OUT045,2479.0246691280945
FDF29,OUT045,2071.360089534183
FDA08,OUT049,2565.260328768161
FDG31,OUT046,1122.480323119291
FDE34,OUT019,466.55116468773883
NCR30,OUT027,1440.8400333219988
FDV33,OUT035,4196.059542160496
DRZ24,OUT018,1974.3779615560375
NCL54,OUT035,2873.0998130471326
FDR12,OUT049,2902.5366854442195
NCC54,OUT046,3784.6932299000227
DRN59,OUT013,835.4828181925047
FDX50,OUT019,261.76885018717184
FDV31,OUT027,4810.969111413968
NCA29,OUT027,4417.353397141298
FDW60,OUT049,2932.0317438884854
FDX08,OUT017,3116.4003417688423
DRD49,OUT013,3755.7209475449995
FDD33,OUT046,3779.6108176655744
FDW35,OUT013,722.1382592420168
FDJ36,OUT017,1643.6703725410657
FDV51,OUT035,2704.696658825566
FDW36,OUT046,1651.7851878930521
FDH35,OUT046,2591.271503561371
NCS30,OUT027,3004.4904997432495
FDN49,OUT017,600.0767340187047
FDL08,OUT018,3700.8011011150356
FDI09,OUT013,3848.121730471596
FDP19,OUT018,1988.7572103868304
FDU21,OUT010,131.6234765335453
NCP41,OUT045,1650.7335213558777
FDY10,OUT013,1833.4842887084096
FDP12,OUT018,588.8111353907647
NCN26,OUT049,1959.8158964864554
FDK44,OUT013,2846.11249648251
FDC28,OUT049,1657.299693999317
FDJ41,OUT027,5866.164148390514
NCT29,OUT035,1994.2677624210933
NCH42,OUT019,572.5424891416809
FDU60,OUT018,2593.6407428535103
FDS02,OUT045,3085.4206051327037
FDC51,OUT046,2076.5140186180456
FDU03,OUT013,3039.3191921778816
FDX39,OUT045,3675.452993654432
NCY05,OUT010,131.6234765335453
NCL06,OUT027,5866.164148390514
FDD32,OUT035,1277.4729917854131
NCN41,OUT045,1987.617522246327
NCX53,OUT049,2139.709496024623
FDU57,OUT019,365.3466834285991
FDQ23,OUT046,1647.2577352646847
FDQ52,OUT045,4002.9596352239682
FDC14,OUT045,623.2745615015325
FDY09,OUT035,2923.459841413669
FDQ28,OUT045,2548.4367562300167
FDV25,OUT046,3763.8136944432317
FDJ07,OUT035,1956.1941797684094
DRB25,OUT049,1646.781751250888
FDK52,OUT019,572.263410049668
FDY52,OUT027,1401.6931540879689
FDB28,OUT046,3094.751587217299
FDT36,OUT035,597.6833226708403
FDV25,OUT017,3795.5549073148427
NCN07,OUT027,3004.4904997432495
FDC57,OUT017,3004.4809624643794
FDQ03,OUT018,3619.7125966331446
FDU23,OUT017,2732.374530643766
NCX41,OUT035,3685.3690410226054
NCD06,OUT035,759.3451041940584
FDW08,OUT045,1647.1819760344495
NCU29,OUT017,2446.648094138022
NCE06,OUT013,2487.077856719432
FDV52,OUT010,269.98123073846057
FDB02,OUT017,2913.8026446709355
NCR18,OUT045,634.9138139154409
FDK16,OUT049,1499.81086303676
NCQ29,OUT010,572.8731047895757
FDZ01,OUT019,248.1604768877604
FDW27,OUT035,2538.9568473189383
FDD17,OUT018,3633.040780974758
FDW39,OUT013,2865.6609493391375
DRH59,OUT045,1103.9905158576503
FDS52,OUT013,1638.7450774928168
FDU40,OUT027,5753.0986955507415
NCF54,OUT013,2840.0523688585836
FDH46,OUT045,1644.2459045917585
NCP14,OUT049,1643.7955062483038
FDH50,OUT049,3135.3415248076194
DRF15,OUT010,369.5462905740785
FDV27,OUT027,2557.7759388659115
NCJ06,OUT049,2027.024819950393
FDN02,OUT018,3197.23351494559
FDQ51,OUT049,773.8981319265357
FDQ07,OUT017,3706.3209153254093
FDS45,OUT049,1647.0022807536752
NCJ06,OUT045,2001.2103201910672
FDD36,OUT035,1956.286270908201
FDY25,OUT045,3105.918120601769
FDU52,OUT046,2463.717747787282
DRK47,OUT017,3814.6815053881132
NCL30,OUT017,2018.9976436823874
FDN22,OUT035,4066.8961795381883
NCF30,OUT027,3000.476213657921
FDK03,OUT035,4156.1811777578
FDT45,OUT017,894.1918516772442
NCC54,OUT027,5866.164148390514
FDP08,OUT018,2909.9247930410925
