Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL26,OUT045,2343.2479635740706
FDA56,OUT018,1934.222651460027
FDN27,OUT046,1998.3789607835176
FDM20,OUT049,3081.643699443855
FDO16,OUT017,1894.1648171549127
FDL03,OUT035,2781.584514753061
FDE58,OUT046,1946.2594502121694
FDI02,OUT027,3023.459290599032
NCC55,OUT019,-124.15819030017656
FDR03,OUT018,2571.1369490136185
FDB14,OUT017,1945.4236018918944
FDR45,OUT013,3044.5741429724912
NCN07,OUT017,2240.2725721107636
FDM51,OUT019,543.6827380190209
FDT52,OUT027,4106.261220766158
FDL26,OUT046,2282.776757202696
NCZ42,OUT046,2935.8679561580475
DRI47,OUT019,837.342269954647
FDW40,OUT013,2304.930396723459
FDN34,OUT046,2673.385779690151
FDS01,OUT035,2630.88808804457
NCG55,OUT045,1997.9810164555067
FDC11,OUT035,1856.710584602538
FDX35,OUT018,2718.656604944499
NCB06,OUT046,2312.492304218372
FDR09,OUT019,1740.9683380257643
FDC53,OUT017,2021.3127378765548
FDY45,OUT013,3412.638509365653
FDA22,OUT010,1042.9667955628934
FDE02,OUT035,1925.8716556336162
FDW21,OUT045,1953.862168696243
FDV34,OUT046,1734.249328380275
FDS59,OUT049,2094.9737112281787
NCW17,OUT017,2223.5304041407617
NCK54,OUT046,1827.0989101715763
FDG17,OUT019,1673.1135713901208
FDG35,OUT017,2835.1816445732343
FDD08,OUT010,127.41459041976327
NCO07,OUT017,2865.444878994424
FDJ10,OUT010,791.370937340385
FDW36,OUT017,2042.985377124505
FDW21,OUT010,970.0942167437024
FDY19,OUT017,2166.8732297472125
DRE03,OUT013,1528.6552037555796
NCC55,OUT049,1408.0664284858244
FDH52,OUT010,323.01017885031047
FDO09,OUT017,3263.627136270334
FDU43,OUT045,3034.8673223068176
FDX09,OUT010,1166.5853015185116
FDH40,OUT019,396.56138261439037
FDW58,OUT017,2061.239050893425
FDC47,OUT017,2979.3436182592823
NCR41,OUT035,1886.0254391736821
DRG49,OUT035,3062.4792104678468
FDC52,OUT027,3386.879991288269
FDY13,OUT046,1704.1020419953047
FDY35,OUT013,1618.9378719419487
FDI35,OUT017,2642.60930141522
NCU18,OUT049,2275.816008680875
FDY33,OUT018,2176.9062988988135
FDC15,OUT027,3324.548573629229
FDU01,OUT049,2899.7739996130476
NCU42,OUT046,2396.032653727805
NCV29,OUT018,2313.971733101576
NCY30,OUT017,2647.567106869677
FDQ46,OUT049,2023.4945106427222
FDG58,OUT027,3354.1634200783083
FDK33,OUT017,2932.4207316284046
NCD07,OUT045,1939.849556237625
NCX29,OUT027,3248.288454979455
NCT42,OUT013,2340.1041054686866
DRN59,OUT035,1472.956512672042
FDI44,OUT035,1810.1479828943955
FDA45,OUT049,2493.0059483671675
FDP31,OUT045,1635.5511938371105
FDY01,OUT046,1957.554629434871
FDT09,OUT018,2038.368779499306
DRH03,OUT027,3048.570615029576
FDA36,OUT018,2428.894155931014
NCF31,OUT017,2393.62389371899
FDG14,OUT049,2388.487200875268
FDG28,OUT027,4069.894381647446
FDU14,OUT049,3135.8054457722938
FDY47,OUT019,763.6348593875434
FDI56,OUT049,1884.9586738117928
DRD01,OUT013,1605.9569788345937
FDM22,OUT046,1783.4125687690412
FDH33,OUT013,1482.1377680499108
DRZ24,OUT013,1989.195517946285
NCQ38,OUT046,1921.9157994778288
FDO16,OUT027,2842.1594307964433
FDU07,OUT027,3325.9213251917217
NCB07,OUT013,2681.205166043397
FDU48,OUT045,2202.2988359216783
NCM43,OUT045,2440.5989389633596
FDR31,OUT010,971.1468783305688
DRK49,OUT018,1196.6053480820744
NCI30,OUT010,1691.0230947726463
DRD60,OUT017,2587.070216992104
NCG19,OUT046,2847.7356689754515
FDH12,OUT035,2010.893888572161
FDM32,OUT035,1931.2774524521342
FDM27,OUT035,2397.977090837433
NCU53,OUT027,3636.5130358927813
NCQ18,OUT046,1806.1964629304143
FDS10,OUT013,2597.0344209160166
FDB33,OUT027,3425.938634489328
FDI12,OUT013,1865.3826079627815
NCW42,OUT013,2894.1779639727283
NCC06,OUT018,1954.3048128507105
FDW02,OUT017,2226.0346381357267
NCD43,OUT017,2024.2677275468561
FDM57,OUT018,1620.1379834736333
FDA58,OUT017,3003.4871810461664
FDK56,OUT046,2462.90330663047
FDP52,OUT045,3207.2626597076055
FDW20,OUT018,1894.2489497799488
FDS52,OUT049,2012.2299961480512
NCT29,OUT018,1851.6687881253474
NCL54,OUT013,2452.6818845340713
FDC05,OUT045,2707.677900946478
FDF34,OUT035,2810.01017077501
FDP03,OUT027,3155.4081375356554
FDD32,OUT010,487.3830738018063
FDZ10,OUT045,2370.560260109499
FDZ40,OUT035,1667.5350140406683
FDD51,OUT018,1216.5383436297088
NCY30,OUT019,1116.473752972586
FDP58,OUT017,2835.359262624091
FDV49,OUT017,3304.1958740721693
FDY24,OUT019,40.92306611413824
NCO55,OUT017,2026.0342851923467
FDR13,OUT017,2194.8508361131844
FDS51,OUT017,1716.6339891376033
FDP26,OUT045,1875.8643865142596
NCB54,OUT027,3142.2306299138663
FDF32,OUT017,2714.8355375494793
FDN31,OUT018,2414.8181303659717
DRM48,OUT017,1416.2559118410973
FDN20,OUT049,2511.7820822147683
DRL01,OUT046,3104.083526572298
FDV56,OUT049,2087.1054341307404
DRH13,OUT027,2952.8826408222144
FDA03,OUT017,2386.312093072327
FDF47,OUT027,3870.024636040519
FDX32,OUT046,2237.2554771017985
FDX57,OUT049,1964.8203949841932
NCA30,OUT045,2521.8643069169943
FDO49,OUT013,1613.3715518703548
FDL04,OUT019,489.34934883789845
DRM48,OUT035,1421.7229493836512
FDR16,OUT013,2835.123981382152
NCC19,OUT018,2376.871543396591
NCE42,OUT045,2966.034891509952
FDY24,OUT017,1615.6525619321894
FDH19,OUT049,2580.7768813863004
FDJ46,OUT013,2518.7324319262643
FDN45,OUT010,1494.7856596318668
FDY08,OUT035,2293.5848405422885
FDZ37,OUT035,1907.3522646107422
NCT30,OUT045,1459.0238189978859
DRY23,OUT018,1210.437706006304
NCZ30,OUT018,1872.3152709667345
FDC44,OUT018,1753.461595524454
FDB45,OUT035,2072.018647611653
FDY04,OUT013,2521.090191769963
FDM27,OUT046,2501.782711339087
FDZ43,OUT017,3123.48193321369
FDT39,OUT019,988.050398452594
NCC06,OUT019,693.1196096795502
FDL15,OUT027,3376.2121459511195
FDL57,OUT017,3263.7285457491676
FDU08,OUT046,1876.1659658332921
FDK40,OUT017,3229.2024264496085
FDQ12,OUT010,1617.4374440635324
FDS48,OUT017,2401.0979628771697
FDP09,OUT045,2836.204981831411
FDW21,OUT049,1978.4018778195577
FDY25,OUT035,2607.066892073204
DRE13,OUT017,1849.8181811299019
FDV43,OUT019,37.71147438915796
FDD22,OUT045,2000.3622154805337
FDM46,OUT019,363.1765233784556
NCO30,OUT010,1237.4015425783455
FDM25,OUT046,2479.7669133402765
NCN41,OUT049,2135.2693167797725
FDU24,OUT045,1815.927614827231
FDZ50,OUT046,2549.414395672349
FDP45,OUT013,3211.3671745032125
NCM54,OUT045,2106.9592638842464
FDW10,OUT019,1026.091469862588
FDP20,OUT017,2227.2466854261006
FDK32,OUT046,2300.4368122225796
FDN52,OUT049,1864.2674870405676
FDM58,OUT045,2272.0088456321682
FDZ46,OUT027,3007.1671053677837
NCA18,OUT018,1829.6724193651114
FDD35,OUT046,2030.0744922111596
NCK31,OUT035,1606.7375401547265
FDI40,OUT027,2941.899518726017
FDT50,OUT019,452.9530839622296
NCT06,OUT046,2350.37708445057
FDT31,OUT035,2732.200431779698
FDT45,OUT049,1590.5079328920601
FDT13,OUT045,2615.9899088844027
FDO50,OUT045,1810.3166594731154
NCU18,OUT010,881.7425187832835
NCR54,OUT049,2644.3693115963306
NCO18,OUT018,2335.702939492027
FDU09,OUT045,1617.2332736858646
FDT13,OUT018,2416.110516625905
FDE09,OUT046,1990.9315328938555
NCK53,OUT019,482.944233142655
FDG45,OUT049,3066.3025480841934
DRH15,OUT035,1458.0434603988315
FDO21,OUT019,1541.0935975472962
FDD14,OUT027,3519.0910490922965
FDC09,OUT046,1958.4756468469782
FDH45,OUT027,2507.895377889792
FDV32,OUT046,1594.0176845675098
FDG12,OUT035,2137.2068206868994
FDS32,OUT013,2341.8904218678126
NCL55,OUT018,2822.278724135158
DRE01,OUT035,2989.8330114425667
DRE15,OUT049,1720.5960362356136
NCL42,OUT045,3044.605023440661
FDP31,OUT013,1673.1224398091613
FDN33,OUT018,1655.7219599033558
FDZ59,OUT046,2399.62388975045
FDE45,OUT010,1189.6960250913887
FDJ07,OUT013,2125.4017822362516
FDQ45,OUT018,2398.1828272658536
FDM33,OUT027,3833.1837077425366
FDO15,OUT010,484.2474036160013
FDM46,OUT013,1876.9555846559033
FDR03,OUT045,2773.383841766546
FDY49,OUT018,2308.6814214492683
FDQ60,OUT045,2077.9018190682564
FDW10,OUT049,2790.0267206934036
FDO51,OUT049,1554.5830744383816
FDJ40,OUT018,1821.5031505765364
FDS20,OUT018,2355.062210667111
FDU45,OUT013,2137.9305643152943
FDV02,OUT035,2534.6912772663336
FDN09,OUT046,2983.6779210350114
NCM55,OUT027,3578.129000034685
FDN23,OUT018,2079.1809217225523
FDY31,OUT010,951.3201088031435
FDW03,OUT010,698.6063401709487
FDD14,OUT046,2491.072339299104
FDV23,OUT017,2163.527140148073
DRI03,OUT045,2439.5341267287367
FDN13,OUT035,1957.2074655909219
FDF45,OUT027,2671.8530461432
FDU46,OUT035,1962.8881641754447
FDB57,OUT049,2984.0720135209776
FDV12,OUT049,2221.585525303809
FDQ58,OUT013,2329.893649307208
NCA18,OUT017,2099.740186618865
FDH52,OUT049,1916.9708062128598
FDM24,OUT018,2111.7513877050683
NCP43,OUT027,3556.376955334486
NCO18,OUT019,1110.0163268146284
FDM32,OUT017,1903.085425537505
NCL07,OUT017,1491.1773079053783
FDK03,OUT013,3196.9918053244046
FDP59,OUT017,2078.1798768385434
FDQ24,OUT049,3363.9413513970976
FDQ16,OUT018,1822.9907789589133
FDU44,OUT013,2487.1810667633818
FDH28,OUT010,74.7038439170949
FDV28,OUT019,-114.76018494979826
FDM22,OUT045,1610.4017902542332
FDR56,OUT046,2641.4718732015644
FDV39,OUT049,2713.0612855216677
FDU37,OUT019,298.226944322985
FDQ11,OUT010,2178.331643544185
FDX02,OUT045,2884.0673650559775
NCS42,OUT018,1631.765875297271
FDY57,OUT027,2883.4961101685994
FDB21,OUT049,3001.339506085261
FDE28,OUT017,2979.7782463619687
FDQ55,OUT017,2155.948873114519
FDA48,OUT049,2879.9913333011295
FDZ19,OUT045,2486.891765318694
NCC43,OUT045,3041.306379297742
NCV18,OUT046,1681.507571571175
NCA42,OUT018,2118.971336033853
FDY45,OUT046,3073.9777977941667
NCC30,OUT045,2533.718961852621
FDM57,OUT013,1892.3967282718727
FDL09,OUT010,1085.1348445089443
FDB09,OUT027,3149.1557286104644
FDT44,OUT035,2118.4554845311077
NCT06,OUT027,3399.734263145812
FDX26,OUT049,2603.01870550287
FDK32,OUT013,2327.088124323267
DRA12,OUT046,2108.8465177856574
FDO46,OUT010,1289.647078251393
FDE52,OUT013,1882.3027783653624
NCH42,OUT045,2929.6651452632905
FDV08,OUT035,1496.815115045353
FDB47,OUT018,2580.1741930421476
FDC28,OUT010,580.9465228364011
FDD22,OUT046,1967.0710448653183
FDS07,OUT027,2996.6043995549444
DRI13,OUT045,2782.2827662872137
FDG32,OUT018,2630.320557188962
FDU14,OUT017,3174.423446489042
FDD28,OUT019,101.94154499955107
NCP41,OUT017,2089.2004918760413
FDS08,OUT049,2560.9139952079677
FDX47,OUT045,2429.5866293908853
FDC53,OUT019,568.0498564741653
FDQ19,OUT035,3131.9121109722782
FDL14,OUT045,2411.9617771518233
FDM33,OUT019,1348.801047958189
FDA51,OUT045,1990.7966124207344
FDZ27,OUT018,1311.379832915945
FDT04,OUT046,1336.1535394357727
DRC13,OUT049,2092.9023918275907
FDR16,OUT027,3818.348262201113
FDQ03,OUT027,3994.680760399748
FDE38,OUT035,2536.4072743486477
DRH23,OUT027,2472.2235728890337
FDT11,OUT019,1256.9844793541565
FDD09,OUT035,2625.427410985545
FDR40,OUT045,2038.635873782903
FDX07,OUT017,2643.922875267907
FDR07,OUT035,1991.8863189301783
FDA51,OUT017,2074.70133123169
FDT59,OUT019,1540.670559355131
FDF20,OUT017,2774.3413700759497
FDR13,OUT045,2104.3703610749717
FDY26,OUT049,2882.0957701098705
FDW04,OUT017,2227.0163027986027
FDK52,OUT017,2964.2547791668107
FDN60,OUT049,2400.4384250201147
FDM09,OUT019,1071.6533057094514
FDP46,OUT049,1826.1249883136074
FDB50,OUT019,247.66020785733372
NCQ29,OUT049,3141.4976350507395
FDP16,OUT027,4082.666676999788
FDX33,OUT018,2186.893230177513
FDP07,OUT010,1657.1079220430756
FDN22,OUT046,3010.048422869122
FDF39,OUT049,3478.9361056538564
FDS21,OUT017,1774.0292183275706
NCM42,OUT013,1989.0590107650396
FDK50,OUT019,985.617193878677
DRF13,OUT027,3233.492629317597
FDH35,OUT018,2210.8573430285874
FDP60,OUT018,1652.6454269033698
DRJ49,OUT027,3089.097802872434
NCT42,OUT019,874.6267836811506
FDE38,OUT049,2501.8010744597086
FDI04,OUT049,2773.253541646616
NCH54,OUT045,2356.7231536979994
FDT56,OUT049,1666.5111274269493
DRD15,OUT018,2699.421150116531
FDV58,OUT013,2938.822587119159
FDP21,OUT049,2703.437980721019
FDH05,OUT013,3030.5625775404196
FDR10,OUT027,3447.3069828211587
NCP06,OUT045,2302.7867241653685
FDF33,OUT049,2017.385244969007
DRK37,OUT013,2811.0367236064953
DRH49,OUT045,1966.208884090774
FDT58,OUT013,2490.5333148151503
FDD41,OUT018,1759.6752636179176
FDP40,OUT018,1848.8367204999606
FDM51,OUT027,2984.6509782012467
FDO45,OUT010,518.5866369696521
FDW33,OUT010,585.3058101986421
FDY24,OUT045,1818.3970295424874
FDB10,OUT010,1595.501084681162
FDM40,OUT035,2251.2715516523594
NCI06,OUT017,2620.8723949112664
FDW12,OUT019,878.1275340035141
FDX48,OUT027,3421.2448063358474
NCW05,OUT027,2915.3603047202064
FDX27,OUT017,1958.4914751466115
DRM37,OUT045,2603.530386976977
FDA38,OUT045,3027.970277468771
FDR36,OUT046,1409.4461873081007
FDZ45,OUT046,2644.0501643815046
FDG05,OUT017,2434.6508481191368
FDK28,OUT013,3206.232372300671
FDV47,OUT045,1810.3968960740988
FDN21,OUT045,2380.9129626441363
FDP20,OUT027,3147.2047869394137
FDI35,OUT045,2566.229228946815
DRY23,OUT013,1386.6601650422
FDA56,OUT017,2211.3241469290524
FDB09,OUT013,2182.231386755416
NCO26,OUT027,3033.8350825730577
FDQ49,OUT018,2212.6739761208955
FDI52,OUT027,3077.807247038949
FDZ44,OUT027,3100.1301100211303
FDZ09,OUT018,2210.5773020353336
FDY03,OUT049,2110.747290934854
NCG42,OUT017,2175.401588370283
DRI13,OUT027,3796.759738022413
FDQ32,OUT013,2226.969628193011
FDW16,OUT035,1991.2953519000512
FDU27,OUT046,1426.2572293215756
FDR28,OUT010,1124.1751806152977
FDQ49,OUT010,1072.0353448310705
FDS37,OUT046,2020.5190655464214
FDW26,OUT018,2680.8798031646215
FDX12,OUT018,2832.352013941879
NCP06,OUT013,2363.4360704630553
FDW45,OUT010,949.3132014706528
NCN30,OUT049,1922.8635352465458
FDN24,OUT049,1581.011659460713
NCL41,OUT027,2397.6672790569846
FDR02,OUT019,625.6879236739924
FDD09,OUT010,1202.4273500290685
FDS33,OUT010,858.8129861191386
FDU22,OUT045,2047.5689855628843
FDI53,OUT013,2433.248014338117
DRH01,OUT049,2475.7063966500255
FDX32,OUT013,2309.5512693861197
NCP30,OUT018,1237.3000308667094
FDB60,OUT045,2703.5752359936178
FDB14,OUT049,1913.947439962673
NCP02,OUT035,1660.1705649715248
FDJ10,OUT017,2319.2428510927384
FDG34,OUT046,2213.5200160814693
NCB18,OUT017,1909.5664325889386
FDM16,OUT049,1798.1897462411052
FDW25,OUT018,1612.2787563671204
FDB35,OUT010,549.7084275953044
DRN11,OUT013,2174.9603301143848
FDF41,OUT019,1599.2195125567555
FDH16,OUT045,1843.522807103246
NCQ50,OUT018,2548.3932633645463
DRH23,OUT018,1262.7689550491843
DRJ37,OUT013,2300.829836499959
DRJ24,OUT027,3512.367272853209
FDY16,OUT035,2625.6443425417146
FDQ27,OUT045,1985.9885367023703
FDZ33,OUT045,2263.6260181791354
FDF29,OUT045,2231.2017025139467
FDA08,OUT049,2477.7911566710163
FDG31,OUT046,1831.6471559665777
FDE34,OUT019,1526.2361668747735
NCR30,OUT027,2692.6836240870634
FDV33,OUT035,3265.6115256904714
DRZ24,OUT018,2031.742706379317
NCL54,OUT035,2450.3221905057612
FDR12,OUT049,2594.74856804131
NCC54,OUT046,2948.6104283464356
DRN59,OUT013,1713.7263577526378
FDX50,OUT019,581.7956900654376
FDV31,OUT027,3504.5232677574318
NCA29,OUT027,3485.979247006907
FDW60,OUT049,2601.847352497106
FDX08,OUT017,2681.937283515772
DRD49,OUT013,2898.5610961286175
FDD33,OUT046,2829.8132720440412
FDW35,OUT013,1561.4069252499044
FDJ36,OUT017,2026.8344078453624
FDV51,OUT035,2539.970169717416
FDW36,OUT046,1936.347136999616
FDH35,OUT046,2375.165960749003
NCS30,OUT027,3109.433520432294
FDN49,OUT017,1528.5222204470406
FDL08,OUT018,2826.180853720529
FDI09,OUT013,3029.931663557435
FDP19,OUT018,1847.2644457582376
FDU21,OUT010,85.760233119242
NCP41,OUT045,1997.9181942198509
FDY10,OUT013,2094.029511852293
FDP12,OUT018,1256.9505955169966
NCN26,OUT049,2030.4392393696453
FDK44,OUT013,2484.461038973421
FDC28,OUT049,1996.4251605866357
FDJ41,OUT027,4241.418274744591
NCT29,OUT035,2155.77515966354
NCH42,OUT019,1502.1244195392446
FDU60,OUT018,2267.3617461902086
FDS02,OUT045,2592.014498365775
FDC51,OUT046,2098.547425610157
FDU03,OUT013,2623.1296517478836
FDX39,OUT045,2839.0306142261175
NCY05,OUT010,55.9332026205218
NCL06,OUT027,4144.48285891232
FDD32,OUT035,2103.6274028586076
NCN41,OUT045,2095.978725020892
NCX53,OUT049,2271.1319392682108
FDU57,OUT019,904.9539441502168
FDQ23,OUT046,1930.8611461538856
FDQ52,OUT045,3062.8552494806454
FDC14,OUT045,1504.5992392792823
FDY09,OUT035,2618.4381480485727
FDQ28,OUT045,2397.3810155568276
FDV25,OUT046,2778.5591161725274
FDJ07,OUT035,2130.0968029165306
DRB25,OUT049,1954.4868827579364
FDK52,OUT019,1406.828559052161
FDY52,OUT027,2658.1868890440956
FDB28,OUT046,2620.637958291161
FDT36,OUT035,1436.3860508632697
FDV25,OUT017,2940.539755801957
NCN07,OUT027,3169.7268406049043
FDC57,OUT017,2785.677097942582
FDQ03,OUT018,2788.934876145071
FDU23,OUT017,2530.2929626351097
NCX41,OUT035,2857.284007893095
NCD06,OUT035,1538.242097592622
FDW08,OUT045,1865.7857227135048
NCU29,OUT017,2323.3845848394158
NCE06,OUT013,2411.393579107764
FDV52,OUT010,684.7293928738075
FDB02,OUT017,2635.5689517767896
NCR18,OUT045,1466.940827847934
FDK16,OUT049,2143.5468217999564
NCQ29,OUT010,1722.192829689689
FDZ01,OUT019,625.9514202171864
FDW27,OUT035,2403.1513464529753
FDD17,OUT018,2806.042208682471
FDW39,OUT013,2544.6463603004377
DRH59,OUT045,1628.2496136434488
FDS52,OUT013,2034.2936661405893
FDU40,OUT027,3705.0785199027323
NCF54,OUT013,2545.343992667384
FDH46,OUT045,1990.348494549678
NCP14,OUT049,1934.7002551899495
FDH50,OUT049,2884.972223773779
DRF15,OUT010,939.629439485591
FDV27,OUT027,2901.4822372265294
NCJ06,OUT049,2126.8893064999393
FDN02,OUT018,2545.7585535117623
FDQ51,OUT049,1560.0752387671216
FDQ07,OUT017,2982.2698971744176
FDS45,OUT049,1974.366505768472
NCJ06,OUT045,2096.149936011103
FDD36,OUT035,2161.1994475429865
FDY25,OUT045,2546.291888335839
FDU52,OUT046,2285.6089122708695
DRK47,OUT017,2891.8962366441383
NCL30,OUT017,2194.312313906923
